timestamp;x;y;z
1432030073556803;-2;-0.9375;-0.9375
1432030073570841;-2.625;-0.5;-1.1875
1432030073592857;-2.4375;0;-1.75
1432030073615927;-0.6875;-0.0625;-1.3125
1432030073637060;0;-0.3125;-1.3125
1432030073653044;0.1875;-0.3125;-1.3125
1432030073676090;-1.625;-0.375;-1.375
1432030073697137;-3.375;-0.3125;-1.125
1432030073713220;-1.6875;-0.625;-1.1875
1432030073736213;-0.9375;-0.6875;-0.6875
1432030073757385;-0.25;-0.5;-0.4375
1432030073773369;-0.1875;-0.5;-0.75
1432030073796464;-0.875;-0.5;-1.25
1432030073817536;-1.25;-0.875;-1.1875
1432030073833491;-2.375;-0.75;-0.8125
1432030073856507;0;-0.75;-1
1432030073877544;0.125;-0.75;-1.1875
1432030073893534;-0.3125;-0.4375;-0.3125
1432030073916610;1.625;-0.4375;-0.875
1432030073937621;2.4375;-0.125;-1.25
1432030073953604;3.25;0.5625;-2.5
1432030073976592;-2.5625;1.9375;-4.8125
1432030073997769;-8.0625;3.625;-5.3125
1432030074012741;-5.5;5.25;-5.6875
1432030074035838;-0.5625;4.875;-7.5
1432030074058837;-12.625;3.1875;-12.625
1432030074072865;-13.3125;1.375;-8.8125
1432030074095852;0.9375;-1.125;-4.5625
1432030074125904;14.5625;-2.5;-6.3125
1432030074132909;14.625;-7.25;-5.5
1432030074155900;9.125;-9.3125;-3.5
1432030074179047;-2.5;-11.6875;-0.4375
1432030074193029;-8;-14.1875;4.3125
1432030074216045;-2.625;-16.125;8.75
1432030074239091;3.75;-17.6875;14.5625
1432030074260241;10;-21.375;23.25
1432030074275246;23.9375;-26.875;32.875
1432030074299226;45.625;-26.875;41.5
1432030074320288;58.9375;-33;50.75
1432030074335274;66.5;-34.4375;62.1875
1432030074359256;74.9375;-36.9375;70.8125
1432030074380302;60.25;-35.875;71.625
1432030074395314;42.6875;-32.4375;65.375
1432030074418311;14.6875;-26.875;51.125
1432030074439477;-28.5625;-22.6875;39.3125
1432030074455461;-54.9375;-16.0625;29.625
1432030074478474;-48.25;-11.125;23.875
1432030074499624;-29.875;-8.5625;19.25
1432030074515585;-3.4375;-5;10.5625
1432030074538625;28.625;-2.3125;0.1875
1432030074551607;56.75;-0.6875;-11.4375
1432030074574678;49.4375;3.75;-26.8125
1432030074590633;35.25;7.1875;-40.375
1432030074611703;35.1875;6.6875;-48.25
1432030074634720;38.25;2.6875;-55.1875
1432030074648700;56.8125;2.5625;-62.875
1432030074671717;87;2.0625;-65.6875
1432030074694761;90.3125;-3.375;-67
1432030074709746;87.5625;-9.875;-68.4375
1432030074731790;71;-17.1875;-66.125
1432030074754809;68.875;-18.125;-62.375
1432030074770768;74.4375;-19.375;-57.1875
1432030074791830;74.25;-23.125;-52.5625
1432030074814796;77.6875;-25.875;-40.75
1432030074828968;55.3125;-29;-36
1432030074851923;32.5;-28.5625;-29.8125
1432030074875085;13.375;-25.5;-24.75
1432030074889096;14.5625;-19.875;-24
1432030074912199;29.6875;-12.9375;-26.5625
1432030074935184;30.625;-8.3125;-28.875
1432030074949219;18.25;-3.5625;-31.1875
1432030074972238;-10.125;-3.5625;-34.875
1432030074995284;-30.3125;-4.0625;-32.875
1432030075009290;-38.9375;-2.5;-28.875
1432030075031306;-31.75;0;-25.1875
1432030075055269;-9.1875;2.125;-18
1432030075069336;9.125;1.75;-13.5625
1432030075091348;14.875;0.25;-10.3125
1432030075115337;5.6875;-3.125;-9.8125
1432030075129354;3.625;-2.8125;-11.125
1432030075151391;5.5625;-1.0625;-14.75
1432030075174407;0.4375;-1.875;-17.625
1432030075189418;0.9375;-5.3125;-20.1875
1432030075211432;13.4375;-6.5625;-20.75
1432030075234556;29.25;-1.9375;-22.9375
1432030075249566;26.5625;-2.625;-25.5625
1432030075271582;18.75;-5.125;-27
1432030075294598;17.375;-8.3125;-28.5
1432030075309607;12.6875;-10.0625;-31.125
1432030075331704;26.375;-14.625;-27.6875
1432030075354688;34.125;-19.6875;-21
1432030075377765;28.375;-26.1875;-19
1432030075391847;41.8125;-20.125;-7.5
1432030075414894;22.625;-21.125;-5.5625
1432030075428875;8.625;-26.4375;-1.375
1432030075451924;14.6875;-30.4375;5.6875
1432030075475041;27;-35.1875;16.125
1432030075489052;38.75;-20.625;19.6875
1432030075512046;-4.6875;-16.375;14.9375
1432030075535083;-17.0625;-14.375;12.0625
1432030075549109;-18.25;-9.0625;18.4375
1432030075572156;-7.625;-5.3125;26.1875
1432030075595195;-3.125;-1.5625;40.75
1432030075609154;-10.75;1.625;50.9375
1432030075631328;-7.5;5.125;54.5625
1432030075655318;-7.3125;7.75;56.0625
1432030075669355;-10.625;7.5;55.9375
1432030075691372;-6.0625;6.125;60.5
1432030075715340;-2.625;4.125;68.625
1432030075729397;1;0.4375;74.5
1432030075751478;-7.1875;0.25;76.625
1432030075774436;-2.625;-2.9375;78
1432030075789504;1.75;-6;78.875
1432030075811645;4;-9.25;81.9375
1432030075834607;1.625;-12.8125;82.5625
1432030075849643;-4;-13.625;84.5625
1432030075871641;-13.75;-19.75;89.125
1432030075894704;-23.0625;-18.8125;96.1875
1432030075909688;-38.4375;-14.8125;99.0625
1432030075931701;-46.1875;-15.4375;101.438
1432030075954763;-56.4375;-12.75;102.813
1432030075968781;-60.8125;-6;106
1432030075991842;-54.375;-1.25;105.75
1432030076013857;-60.125;12.375;105.5
1432030076028867;-63.875;18.75;104.375
1432030076051884;-71.125;22.4375;100.563
1432030076073872;-99.5;24.9375;96.1875
1432030076088857;-115.688;31.9375;95.9375
1432030076111928;-96.9375;34.0625;86.4375
1432030076133944;-82.25;37.8125;79.125
1432030076148953;-82.9375;35.875;70.625
1432030076171969;-106.688;34.25;66.3125
1432030076194096;-126.875;34.125;66.8125
1432030076209106;-119.688;39.75;58.0625
1432030076232062;-91.9375;48.375;48
1432030076254135;-76.875;57.9375;38.1875
1432030076269145;-92;61.75;15.75
1432030076292139;-98;68.25;-2.8125
1432030076314178;-103;79.25;-27.9375
1432030076329187;-81.1875;84.125;-52.6875
1432030076352177;-72.9375;83.9375;-69.9375
1432030076374308;-84.6875;78.3125;-85.9375
1432030076389339;-107.438;78.9375;-88
1432030076411354;-97.375;77.4375;-85
1432030076434476;-86.375;70.875;-85.5
1432030076449489;-93.25;63.4375;-89.4375
1432030076471472;-74.0625;62;-95.3125
1432030076494567;-31.9375;53.625;-92.6875
1432030076509581;-8.375;43.75;-87.875
1432030076531674;-11.3125;35.875;-82.3125
1432030076554691;-9.5625;28.75;-69.4375
1432030076569703;-6.75;28.5;-61.1875
1432030076591743;3.1875;25.375;-52.125
1432030076613865;-6.625;22.875;-49.5
1432030076628875;-9.3125;20.375;-46.75
1432030076651876;4.3125;15.4375;-39.1875
1432030076673914;6.6875;17.6875;-34.375
1432030076697897;-5.5;16.375;-32.3125
1432030076712039;-11.5;15.6875;-29.25
1432030076734054;-20.5;21.125;-26
1432030076749067;2.5625;19.8125;-14.375
1432030076772083;-0.4375;22.5625;-14.5625
1432030076794204;-1.625;20.6875;-11.5625
1432030076809185;1.0625;24.6875;-11.1875
1432030076832174;12.125;19.6875;-7.8125
1432030076854248;18.875;21.0625;-2.625
1432030076870234;23.1875;18.3125;2.9375
1432030076892247;20.25;14.875;6.875
1432030076914364;17.25;8.6875;12.1875
1432030076930375;13;9.5;16
1432030076951419;3.6875;13.5;14.1875
1432030076974437;-10.3125;6.75;15.3125
1432030076990418;-12.8125;0.875;21.75
1432030077011409;5.125;-0.3125;36.5625
1432030077034479;-1.125;1;47.4375
1432030077050446;-18.75;-2.625;56
1432030077071552;-29.5625;-13.6875;65.25
1432030077095543;-15.125;-26.375;77.25
1432030077110553;5.25;-31.6875;88.25
1432030077131544;42.1875;-31.9375;104.688
1432030077154612;56.5625;-37.0625;122.75
1432030077170672;32.25;-41.125;134.938
1432030077191746;4.375;-48.375;139.813
1432030077214707;-1.9375;-51.1875;139.063
1432030077230713;23.4375;-46.5;136
1432030077251786;56.5;-51.0625;136.563
1432030077274775;64.5;-54.4375;134.063
1432030077290794;52.1875;-52;127.313
1432030077311857;35.25;-49.0625;116.688
1432030077333871;34.5625;-45.875;102.375
1432030077350835;37.625;-39.1875;88.1875
1432030077371844;37.625;-36.125;75.9375
1432030077393915;32.6875;-33.9375;63.625
1432030077410878;29.375;-35.4375;48.5625
1432030077431944;34.375;-25.4375;27.625
1432030077454069;49.8125;-17.0625;8.3125
1432030077471052;78.125;-7.25;-8.4375
1432030077492101;90.3125;0.625;-28.875
1432030077514112;83.375;8.875;-54.0625
1432030077531065;83.0625;13.3125;-73.625
1432030077552113;84.3125;13.75;-89.5
1432030077574157;71;13.1875;-107.313
1432030077591135;65.5;14.75;-123.063
1432030077612153;69.4375;16.25;-139.625
1432030077634193;85.6875;15.625;-147.625
1432030077651149;76.5;19.75;-149.313
1432030077672164;62.4375;21.125;-148.438
1432030077694236;63.875;24;-146.375
1432030077710230;62.1875;19.8125;-134.75
1432030077732237;53.8125;12.625;-121.25
1432030077754284;20.9375;16.0625;-101
1432030077770289;-11.8125;14.3125;-88.5
1432030077791305;-18.6875;9.8125;-79.3125
1432030077814268;-18.625;7.875;-60
1432030077830306;-32.75;4.9375;-46.0625
1432030077853320;-35.375;2.625;-34.875
1432030077874363;-18.4375;5.1875;-27.375
1432030077890346;-21.75;3.125;-28.0625
1432030077913363;-19.125;-5.6875;-29.5
1432030077934354;-21.625;-15.625;-32.3125
1432030077950390;-5.9375;-18.875;-29.0625
1432030077973406;23.8125;-15.875;-21.5
1432030077994559;34;-10.9375;-15.5
1432030078010546;31.1875;-4.6875;-13.0625
1432030078033530;28.5;-2.25;-10.4375
1432030078054552;17.6875;3.0625;-12.75
1432030078070556;16.25;11.375;-13
1432030078093572;8.375;15.5;-13.3125
1432030078114587;-16.125;15.75;-13.5
1432030078130605;-43.1875;19.625;-12.1875
1432030078153614;-45.125;25.5625;-12.75
1432030078174631;-38.6875;31.25;-19.3125
1432030078190670;-35.625;33;-27.5625
1432030078213663;-65.25;40.875;-34.625
1432030078234705;-68.1875;30.5;-20.375
1432030078250692;-24.8125;11.75;-10
1432030078280703;53.75;18.9375;4.375
