timestamp;x;y;z;w
1432030104799701;-0.155884;0.566833;0.57251;0.571472
1432030104815690;-0.150269;0.572754;0.559998;0.579407
1432030104846679;-0.146484;0.576965;0.55072;0.585022
1432030104859691;-0.147583;0.576843;0.547424;0.587952
1432030104875726;-0.152771;0.571777;0.549805;0.589355
1432030104906749;-0.161743;0.565613;0.552002;0.59082
1432030104919786;-0.170654;0.560913;0.554138;0.59082
1432030104935771;-0.174561;0.561401;0.554382;0.588989
1432030104958792;-0.177856;0.563049;0.555237;0.585632
1432030104979829;-0.186584;0.558777;0.561462;0.580994
1432030104995901;-0.196899;0.552612;0.568054;0.577087
1432030105018918;-0.207153;0.546204;0.573059;0.574646
1432030105039979;-0.216492;0.541321;0.575562;0.573364
1432030105055939;-0.226074;0.538086;0.575134;0.57312
1432030105078948;-0.23468;0.536194;0.573669;0.572937
1432030105100020;-0.24231;0.535828;0.570923;0.572815
1432030105115983;-0.251892;0.533752;0.568726;0.572876
1432030105139020;-0.260254;0.532288;0.565796;0.573364
1432030105160170;-0.265381;0.533997;0.561096;0.574036
1432030105176153;-0.269287;0.536499;0.557068;0.573792
1432030105199167;-0.271912;0.539246;0.554138;0.572815
1432030105220182;-0.274231;0.54126;0.552429;0.571411
1432030105236194;-0.275513;0.543762;0.551636;0.569214
1432030105259210;-0.278259;0.546204;0.550293;0.566833
1432030105280352;-0.284241;0.546814;0.549438;0.564087
1432030105295353;-0.291382;0.546509;0.549072;0.561096
1432030105318425;-0.300598;0.54425;0.549622;0.557922
1432030105340442;-0.310791;0.54187;0.549622;0.554626
1432030105355458;-0.321289;0.540649;0.548218;0.551208
1432030105378470;-0.332458;0.541016;0.545532;0.546936
1432030105401489;-0.343323;0.539368;0.544495;0.542847
1432030105415522;-0.350403;0.537537;0.544678;0.539917
1432030105438532;-0.353455;0.537659;0.544312;0.538208
1432030105461528;-0.354736;0.538696;0.544006;0.53656
1432030105475564;-0.357056;0.538086;0.545532;0.534119
1432030105498577;-0.360413;0.537292;0.54718;0.530945
1432030105521674;-0.365601;0.535889;0.547852;0.528076
1432030105542692;-0.3703;0.535034;0.548096;0.525452
1432030105558700;-0.374146;0.53479;0.547852;0.523254
1432030105581720;-0.377258;0.535034;0.547546;0.521118
1432030105602788;-0.380249;0.534912;0.547668;0.518921
1432030105618770;-0.383789;0.533875;0.54834;0.516663
1432030105641763;-0.388123;0.531433;0.549805;0.514404
1432030105662830;-0.392639;0.528564;0.551208;0.51239
1432030105677840;-0.396423;0.526001;0.552246;0.510986
1432030105701906;-0.398987;0.524414;0.552856;0.51001
1432030105722955;-0.399414;0.525024;0.552002;0.509888
1432030105737961;-0.398438;0.526917;0.550842;0.51001
1432030105760969;-0.396851;0.529114;0.549988;0.509888
1432030105775985;-0.395447;0.531372;0.549255;0.50946
1432030105798003;-0.394287;0.53302;0.549072;0.508789
1432030105821056;-0.393738;0.533936;0.549561;0.507813
1432030105836043;-0.393494;0.533691;0.550903;0.506714
1432030105858058;-0.393555;0.533264;0.552185;0.505798
1432030105872121;-0.393372;0.532776;0.553162;0.50531
1432030105894136;-0.393066;0.532471;0.553955;0.505005
1432030105909147;-0.392517;0.532349;0.554688;0.504761
1432030105932163;-0.392395;0.53186;0.555359;0.504639
1432030105954125;-0.392395;0.53186;0.555359;0.504639
1432030105977195;-0.391785;0.532043;0.555359;0.504944
1432030105992179;-0.391235;0.53241;0.555054;0.505249
1432030106014222;-0.390686;0.532898;0.554749;0.505554
1432030106046191;-0.39032;0.533264;0.554443;0.505737
1432030106052243;-0.390076;0.533691;0.553955;0.506104
1432030106074269;-0.389587;0.534302;0.553101;0.506653
1432030106097281;-0.388916;0.535461;0.55188;0.507324
1432030106112276;-0.387451;0.537598;0.549988;0.508301
1432030106134308;-0.386169;0.539673;0.548157;0.508972
1432030106157322;-0.385803;0.540955;0.546875;0.509277
1432030106172277;-0.386475;0.541016;0.546204;0.509521
1432030106194351;-0.387695;0.540039;0.546082;0.509705
1432030106217370;-0.389099;0.538696;0.546082;0.51001
1432030106231325;-0.390076;0.537781;0.545898;0.510437
1432030106254449;-0.390076;0.537598;0.545593;0.510986
1432030106277494;-0.389648;0.537842;0.545288;0.511353
1432030106291503;-0.389038;0.53833;0.545105;0.511536
1432030106314519;-0.388733;0.538635;0.545227;0.511292
1432030106337533;-0.388428;0.538635;0.545837;0.510864
1432030106351542;-0.388428;0.538208;0.546692;0.510437
1432030106374529;-0.388245;0.537964;0.547424;0.510071
1432030106397575;-0.387817;0.537842;0.548035;0.509827
1432030106411694;-0.387512;0.537598;0.548584;0.509705
1432030106434679;-0.387207;0.537354;0.549133;0.509583
1432030106457725;-0.387024;0.536926;0.549805;0.50946
1432030106471738;-0.386597;0.53656;0.550476;0.50946
1432030106494753;-0.386108;0.536621;0.550659;0.509583
1432030106517767;-0.385559;0.536804;0.550781;0.509705
1432030106531776;-0.384827;0.536926;0.551086;0.509705
1432030106554736;-0.384521;0.53656;0.551941;0.50946
1432030106577813;-0.384583;0.535583;0.55304;0.509216
1432030106591766;-0.38501;0.534241;0.554199;0.509033
1432030106614809;-0.385254;0.533081;0.555237;0.508911
1432030106637822;-0.385376;0.532043;0.556213;0.508911
1432030106651862;-0.385437;0.530945;0.55719;0.508911
1432030106674853;-0.385559;0.529907;0.558044;0.508972
1432030106697892;-0.38562;0.528992;0.558777;0.509094
1432030106711905;-0.385315;0.528503;0.559387;0.509216
1432030106734863;-0.384644;0.528442;0.559753;0.509277
1432030106757884;-0.384155;0.528442;0.560059;0.509399
1432030106771949;-0.38385;0.528076;0.560486;0.50946
1432030106794072;-0.383789;0.527466;0.560913;0.509644
1432030106817088;-0.383789;0.526733;0.561462;0.509827
1432030106832067;-0.383667;0.526123;0.56189;0.510071
1432030106854112;-0.383545;0.525452;0.5625;0.510254
1432030106877132;-0.383423;0.524841;0.563049;0.510315
1432030106892244;-0.383484;0.524048;0.56366;0.510437
1432030106914261;-0.383484;0.523315;0.564331;0.510498
1432030106937276;-0.383179;0.522888;0.56488;0.510498
1432030106952273;-0.382751;0.522461;0.565552;0.510498
1432030106974304;-0.382568;0.521912;0.566162;0.510498
1432030106997319;-0.382324;0.521545;0.566528;0.51062
1432030107012283;-0.381775;0.521606;0.566772;0.510742
1432030107034345;-0.381409;0.521667;0.566956;0.510742
1432030107057366;-0.381165;0.521667;0.567139;0.510681
1432030107071412;-0.380981;0.521606;0.567261;0.510803
1432030107094564;-0.380798;0.521423;0.567444;0.510925
1432030107117582;-0.380676;0.52124;0.567627;0.510986
1432030107131700;-0.380615;0.520935;0.567932;0.510986
1432030107154796;-0.380554;0.520813;0.567993;0.511108
1432030107177840;-0.38031;0.520813;0.568115;0.511169
1432030107191855;-0.380249;0.520874;0.568115;0.511169
1432030107214810;-0.380188;0.520569;0.568542;0.511047
1432030107237887;-0.380188;0.520325;0.568787;0.510986
1432030107251893;-0.379944;0.520447;0.568787;0.511047
1432030107273961;-0.379517;0.520691;0.568787;0.511169
1432030107296977;-0.379517;0.520691;0.568787;0.511108
1432030107311988;-0.379639;0.520325;0.569092;0.511047
1432030107334006;-0.379761;0.519958;0.569397;0.510986
1432030107357024;-0.379822;0.519836;0.569641;0.510803
1432030107371973;-0.379822;0.519836;0.569641;0.510742
1432030107394049;-0.379822;0.519836;0.569824;0.510559
1432030107417009;-0.379822;0.519775;0.570007;0.510437
1432030107432076;-0.379883;0.519775;0.57019;0.510254
1432030107454128;-0.380066;0.51947;0.570496;0.510071
1432030107477297;-0.380432;0.519104;0.570801;0.509888
1432030107492369;-0.380798;0.518616;0.571106;0.509644
1432030107514409;-0.38147;0.518066;0.571411;0.509399
1432030107536557;-0.38208;0.5177;0.571533;0.509216
1432030107551568;-0.38269;0.517151;0.571655;0.509094
1432030107574584;-0.383423;0.516541;0.571899;0.508972
1432030107596600;-0.384155;0.515991;0.57196;0.50885
1432030107611612;-0.384705;0.515564;0.57196;0.50885
1432030107634732;-0.385071;0.515442;0.571838;0.50885
1432030107656749;-0.385376;0.515442;0.571777;0.508728
1432030107679766;-0.38562;0.515442;0.571777;0.508545
1432030107694754;-0.385986;0.515259;0.57196;0.508301
1432030107716794;-0.386475;0.514832;0.572205;0.508057
1432030107731766;-0.386841;0.514465;0.572327;0.507996
1432030107754793;-0.387085;0.514221;0.572327;0.507996
1432030107776946;-0.387329;0.513794;0.57251;0.508057
1432030107791896;-0.387573;0.51355;0.572571;0.508057
1432030107815914;-0.387695;0.513306;0.572815;0.507935
1432030107836986;-0.388;0.513;0.573059;0.507751
1432030107851997;-0.388123;0.512756;0.573303;0.507568
1432030107874122;-0.388123;0.512756;0.573303;0.507568
1432030107897084;-0.388123;0.512756;0.573303;0.507568
1432030107912146;-0.388123;0.512817;0.573364;0.507568
1432030107934108;-0.388062;0.512817;0.573364;0.507507
1432030107957283;-0.388062;0.512817;0.573364;0.507507
1432030107973268;-0.388062;0.512817;0.573364;0.507507
1432030107994334;-0.387756;0.513062;0.573303;0.50769
1432030108017323;-0.387695;0.513062;0.573303;0.507629
1432030108032334;-0.387634;0.513062;0.573303;0.507629
1432030108054432;-0.387634;0.513062;0.573364;0.507629
1432030108076498;-0.387451;0.512939;0.573425;0.507813
1432030108091508;-0.387207;0.512878;0.573547;0.507935
1432030108114632;-0.387146;0.512695;0.573669;0.508057
1432030108136645;-0.387085;0.512573;0.573792;0.508118
1432030108151655;-0.387024;0.512329;0.573853;0.50824
1432030108174781;-0.387207;0.512085;0.573975;0.508301
1432030108196793;-0.387207;0.512085;0.573975;0.508301
1432030108213749;-0.387207;0.512024;0.573975;0.508301
1432030108234791;-0.387146;0.512085;0.573975;0.508301
1432030108256945;-0.387146;0.512085;0.573975;0.508301
1432030108272928;-0.387085;0.511963;0.573975;0.508484
1432030108293967;-0.387024;0.511963;0.573975;0.508484
1432030108317146;-0.386902;0.51178;0.574158;0.508667
1432030108333132;-0.386841;0.511719;0.574158;0.508667
1432030108354140;-0.386841;0.511719;0.574158;0.508667
1432030108377186;-0.386841;0.511719;0.574158;0.508667
1432030108393170;-0.386658;0.511841;0.574036;0.50885
1432030108414321;-0.386658;0.511841;0.574036;0.508789
1432030108437281;-0.386597;0.511841;0.574097;0.508789
1432030108453291;-0.386597;0.511841;0.574097;0.508789
1432030108474362;-0.386597;0.511841;0.574097;0.508789
1432030108496348;-0.386597;0.511841;0.574097;0.50885
1432030108514334;-0.386536;0.51178;0.573975;0.509094
1432030108534404;-0.385925;0.512146;0.573486;0.509766
1432030108557394;-0.384644;0.513184;0.572754;0.510376
1432030108573404;-0.383179;0.514526;0.572266;0.510742
1432030108594448;-0.381775;0.515747;0.571899;0.511047
1432030108616675;-0.380554;0.516785;0.571594;0.51123
1432030108633658;-0.379639;0.517639;0.571289;0.511353
1432030108654704;-0.379211;0.518005;0.571106;0.511475
1432030108676824;-0.379211;0.518005;0.571106;0.511475
1432030108693779;-0.379578;0.517456;0.571289;0.511597
1432030108714825;-0.379944;0.516846;0.571533;0.511658
1432030108736869;-0.380249;0.516418;0.571777;0.511597
1432030108759857;-0.380432;0.516174;0.571838;0.511597
1432030108774868;-0.380432;0.516174;0.571899;0.511597
1432030108796963;-0.380432;0.516174;0.571899;0.511597
1432030108812981;-0.380432;0.516174;0.571899;0.511597
1432030108834042;-0.380432;0.516174;0.571899;0.511597
1432030108857164;-0.380188;0.516541;0.571655;0.511658
1432030108873130;-0.379822;0.517151;0.571228;0.51178
1432030108894192;-0.379456;0.517395;0.571106;0.511902
1432030108917154;-0.379211;0.517395;0.571045;0.512146
1432030108933165;-0.378601;0.517761;0.570923;0.51239
1432030108954235;-0.377441;0.518555;0.570679;0.512695
1432030108977329;-0.376038;0.519592;0.570435;0.513
1432030108993318;-0.374573;0.520752;0.57019;0.513184
1432030109014386;-0.373169;0.521729;0.570251;0.513123
1432030109036506;-0.372314;0.522095;0.570801;0.512817
1432030109053488;-0.371948;0.521729;0.571655;0.512451
1432030109074532;-0.371582;0.521362;0.572449;0.512207
1432030109096520;-0.370667;0.521362;0.573181;0.512024
1432030109114506;-0.369446;0.521545;0.574219;0.511597
1432030109135545;-0.367798;0.521606;0.575806;0.510864
1432030109156560;-0.365662;0.52179;0.57782;0.51001
1432030109180549;-0.361938;0.52301;0.580017;0.508911
1432030109195559;-0.356018;0.526001;0.582153;0.507507
1432030109216602;-0.34845;0.529968;0.5849;0.505493
1432030109233614;-0.340332;0.53363;0.588501;0.502991
1432030109255633;-0.331909;0.53656;0.593323;0.499817
1432030109276675;-0.323364;0.538757;0.599487;0.495667
1432030109293629;-0.315308;0.540283;0.606018;0.491272
1432030109315676;-0.306824;0.54126;0.612671;0.487305
1432030109336690;-0.297974;0.542053;0.618774;0.484131
1432030109360680;-0.288147;0.542969;0.624695;0.481445
1432030109375688;-0.278076;0.543457;0.630249;0.479675
1432030109396762;-0.267944;0.543701;0.635071;0.478699
1432030109413743;-0.25824;0.543823;0.639221;0.478455
1432030109435757;-0.248108;0.544495;0.642395;0.47876
1432030109466782;-0.239624;0.544373;0.644531;0.480347
1432030109473785;-0.232544;0.542297;0.646729;0.483215
1432030109495800;-0.226563;0.539001;0.648621;0.487183
1432030109516844;-0.22168;0.534241;0.650146;0.492554
1432030109532855;-0.216919;0.529358;0.650574;0.49939
1432030109555819;-0.213013;0.525024;0.649719;0.506653
1432030109576890;-0.211426;0.518677;0.649719;0.513855
1432030109592884;-0.211487;0.51062;0.649963;0.521545
1432030109615885;-0.210632;0.503662;0.648743;0.530151
1432030109636899;-0.206726;0.499329;0.645508;0.539612
1432030109652935;-0.200195;0.497314;0.641052;0.549133
1432030109675928;-0.193176;0.49585;0.636597;0.558105
1432030109696914;-0.18811;0.49292;0.632996;0.566467
1432030109718987;-0.184692;0.487305;0.630859;0.574707
1432030109735969;-0.180969;0.481384;0.628601;0.583313
1432030109757012;-0.177124;0.475464;0.625977;0.592163
1432030109772998;-0.172974;0.470703;0.622437;0.60083
1432030109795041;-0.168152;0.468018;0.617615;0.609192
1432030109818017;-0.163147;0.466553;0.612305;0.617004
1432030109833040;-0.160339;0.463623;0.608093;0.624084
1432030109855052;-0.159851;0.459534;0.604614;0.630554
1432030109877068;-0.159485;0.457031;0.60022;0.636658
1432030109893082;-0.158813;0.456604;0.593933;0.642944
1432030109915067;-0.158997;0.457092;0.587524;0.648499
1432030109937230;-0.159912;0.458069;0.581604;0.652893
1432030109952210;-0.160767;0.458984;0.576599;0.656494
1432030109975258;-0.161438;0.460205;0.572083;0.659363
1432030109997380;-0.16156;0.461853;0.568115;0.661621
1432030110012369;-0.161499;0.463379;0.565186;0.663086
1432030110035407;-0.161316;0.465576;0.562012;0.664307
1432030110057526;-0.164795;0.468384;0.558716;0.664246
1432030110072536;-0.170776;0.470825;0.555847;0.663391
1432030110094552;-0.175598;0.46875;0.554932;0.664368
1432030110117683;-0.182251;0.464783;0.553894;0.66626
1432030110133716;-0.186096;0.46344;0.551331;0.668213
1432030110154791;-0.186707;0.465454;0.547607;0.669678
1432030110177746;-0.184265;0.467529;0.544189;0.671753
1432030110193793;-0.182556;0.467957;0.541199;0.674316
1432030110214830;-0.181335;0.470459;0.538452;0.67511
1432030110237929;-0.181091;0.471802;0.53656;0.67572
1432030110254004;-0.180969;0.472961;0.535645;0.675659
1432030110275069;-0.182251;0.473206;0.536743;0.674316
1432030110298028;-0.183411;0.4729;0.540466;0.671204
1432030110314068;-0.18219;0.474182;0.545288;0.666748
1432030110335110;-0.178589;0.47644;0.551086;0.661316
1432030110357126;-0.174377;0.479797;0.557312;0.654724
1432030110374081;-0.170776;0.484009;0.562683;0.647949
1432030110395152;-0.167969;0.488403;0.56781;0.64093
1432030110417141;-0.16571;0.492615;0.572266;0.634277
1432030110442158;-0.163391;0.495972;0.576294;0.628601
1432030110455196;-0.15863;0.501099;0.579041;0.623169
1432030110479155;-0.152832;0.508301;0.5802;0.617676
1432030110494166;-0.14624;0.516663;0.581299;0.611267
1432030110522224;-0.141418;0.523987;0.583862;0.603699
1432030110537256;-0.138977;0.528381;0.588379;0.596008
1432030110554238;-0.135986;0.532227;0.593079;0.588623
1432030110575279;-0.132324;0.535706;0.598145;0.581116
1432030110597295;-0.12793;0.539734;0.602722;0.573547
1432030110614255;-0.12146;0.545837;0.60675;0.564819
1432030110635293;-0.114258;0.55249;0.610168;0.556152
1432030110657337;-0.106689;0.557678;0.614258;0.547913
1432030110674321;-0.0987549;0.562378;0.618042;0.540344
1432030110695363;-0.0888062;0.567871;0.621521;0.532227
1432030110717382;-0.0780029;0.573059;0.626404;0.522522
1432030110734335;-0.0679321;0.575684;0.633728;0.512085
1432030110755410;-0.057373;0.576782;0.6427;0.500793
1432030110777364;-0.0466309;0.57605;0.653748;0.488342
1432030110794405;-0.034668;0.575195;0.665527;0.474243
1432030110815446;-0.0265503;0.575806;0.675598;0.459534
1432030110837464;-0.0192871;0.574219;0.687744;0.443604
1432030110854420;-0.0134888;0.56958;0.702209;0.426819
1432030110875435;-0.00891113;0.562256;0.717957;0.410095
1432030110897507;-0.00482178;0.553162;0.734375;0.393188
1432030110913604;-0.00134277;0.542114;0.751282;0.376343
1432030110935616;0.00134277;0.52887;0.768677;0.35968
1432030110957657;0.00250244;0.512817;0.786621;0.343689
1432030110973640;0.0022583;0.496277;0.803284;0.329224
1432030110994686;-0.000366211;0.479309;0.818665;0.316101
1432030111017669;-0.00579834;0.462036;0.832886;0.304504
1432030111033681;-0.0128784;0.444153;0.845886;0.294861
1432030111054696;-0.0223999;0.425903;0.857666;0.287048
1432030111077741;-0.0352173;0.408569;0.867737;0.280762
1432030111092833;-0.0514526;0.393188;0.875488;0.276001
1432030111116926;-0.0704956;0.37854;0.881287;0.273926
1432030111145003;-0.0916138;0.361633;0.886169;0.274597
1432030111152981;-0.11261;0.342957;0.890442;0.276978
1432030111176024;-0.134644;0.32489;0.893127;0.280334
1432030111198015;-0.158325;0.310364;0.893127;0.284424
1432030111213025;-0.184143;0.302734;0.889343;0.28894
1432030111236120;-0.210266;0.296631;0.88446;0.292358
1432030111257192;-0.234558;0.287048;0.880249;0.296082
1432030111273177;-0.25885;0.278503;0.874634;0.30072
1432030111296192;-0.283203;0.269226;0.868103;0.305908
1432030111317241;-0.308838;0.258911;0.860718;0.310852
1432030111333187;-0.332031;0.249084;0.853149;0.315979
1432030111356216;-0.352051;0.241699;0.844849;0.322205
1432030111377385;-0.369934;0.237671;0.835144;0.330322
1432030111393369;-0.386414;0.234558;0.825012;0.33905
1432030111416356;-0.402344;0.230774;0.81488;0.347473
1432030111437429;-0.417908;0.224365;0.805725;0.354675
1432030111453410;-0.432556;0.218018;0.796936;0.360901
1432030111476447;-0.445679;0.213196;0.787903;0.367554
1432030111497474;-0.456604;0.2099;0.779297;0.374329
1432030111513455;-0.466248;0.206787;0.770996;0.381226
1432030111536550;-0.47467;0.203918;0.763489;0.387512
1432030111557624;-0.482483;0.200806;0.75708;0.391968
1432030111573580;-0.489563;0.197021;0.752197;0.39447
1432030111596592;-0.496399;0.192932;0.747803;0.396301
1432030111617663;-0.502075;0.188843;0.743896;0.398499
1432030111633646;-0.506042;0.186523;0.739563;0.402649
1432030111656635;-0.50769;0.187866;0.734924;0.408386
1432030111678650;-0.507446;0.192139;0.730286;0.414978
1432030111693688;-0.508118;0.194641;0.725769;0.420837
1432030111716677;-0.509094;0.195679;0.722046;0.425537
1432030111737854;-0.512085;0.193726;0.718201;0.429382
1432030111752838;-0.515381;0.18988;0.71521;0.432068
1432030111776825;-0.518188;0.187195;0.712524;0.434387
1432030111797896;-0.520325;0.185425;0.710205;0.43634
1432030111813940;-0.521973;0.185364;0.708069;0.437927
1432030111836033;-0.524048;0.184937;0.706604;0.437988
1432030111857046;-0.526367;0.183289;0.705261;0.438049
1432030111873058;-0.527893;0.182251;0.703796;0.438965
1432030111896080;-0.527771;0.183411;0.702393;0.440918
1432030111917062;-0.526184;0.186462;0.701172;0.443542
1432030111933100;-0.524292;0.190552;0.700134;0.445618
1432030111956120;-0.522949;0.19342;0.699402;0.447144
1432030111977165;-0.521423;0.194641;0.699585;0.448059
1432030111993229;-0.518677;0.195374;0.700806;0.449036
1432030112015295;-0.514954;0.197021;0.702698;0.449585
1432030112039495;-0.509949;0.199463;0.706177;0.448792
1432030112053506;-0.504089;0.201782;0.711487;0.446045
1432030112075603;-0.497498;0.204529;0.718567;0.440857
1432030112098649;-0.489746;0.209656;0.726868;0.433411
1432030112113658;-0.47821;0.218384;0.737427;0.424011
1432030112135676;-0.464294;0.229797;0.74884;0.41333
1432030112158690;-0.447937;0.243835;0.760193;0.402405
1432030112179734;-0.429688;0.258545;0.771362;0.391724
1432030112195688;-0.410095;0.272766;0.782654;0.380615
1432030112219733;-0.389709;0.2854;0.793701;0.369629
1432030112239779;-0.367798;0.297791;0.804199;0.359497
1432030112255730;-0.344666;0.311157;0.813293;0.350464
1432030112278776;-0.321411;0.325317;0.820496;0.342957
1432030112299928;-0.298218;0.34082;0.825317;0.33728
1432030112315885;-0.275391;0.356934;0.828125;0.333069
1432030112338895;-0.253723;0.371643;0.829529;0.330627
1432030112359912;-0.23407;0.385193;0.829529;0.329651
1432030112375926;-0.217041;0.396851;0.827881;0.331604
1432030112398945;-0.202698;0.407532;0.824585;0.335876
1432030112420008;-0.190002;0.416443;0.820679;0.341797
1432030112435970;-0.179321;0.425293;0.814941;0.350403
1432030112458989;-0.17041;0.434326;0.806458;0.363098
1432030112480051;-0.163879;0.446899;0.793823;0.378357
1432030112496014;-0.158875;0.460144;0.778564;0.395874
1432030112519033;-0.155518;0.473633;0.761169;0.414734
1432030112540153;-0.153076;0.486145;0.742554;0.434448
1432030112556156;-0.151611;0.496887;0.723389;0.454712
1432030112579172;-0.151184;0.505615;0.703308;0.476196
1432030112600350;-0.151672;0.512939;0.682861;0.497498
1432030112615360;-0.153503;0.518738;0.662048;0.518555
1432030112639349;-0.157227;0.522949;0.641846;0.538269
1432030112661346;-0.161804;0.526978;0.621094;0.557007
1432030112675406;-0.167236;0.531128;0.601013;0.573181
1432030112699392;-0.174255;0.534424;0.582397;0.587158
1432030112720477;-0.182251;0.537598;0.56543;0.598328
1432030112735559;-0.191101;0.539734;0.551819;0.606262
1432030112758606;-0.19751;0.542542;0.542297;0.610291
1432030112779647;-0.205688;0.545471;0.535217;0.611206
1432030112795632;-0.21582;0.545349;0.532654;0.610107
1432030112818650;-0.22522;0.545105;0.532654;0.606934
1432030112839872;-0.237183;0.541443;0.535706;0.602905
1432030112855883;-0.249268;0.536926;0.539185;0.598938
1432030112878876;-0.257996;0.535156;0.540588;0.595581
1432030112899944;-0.265381;0.535706;0.539795;0.59259
1432030112915927;-0.2724;0.535645;0.539734;0.589478
1432030112937950;-0.280945;0.533813;0.540405;0.586548
1432030112961071;-0.290161;0.530273;0.541626;0.584106
1432030112976022;-0.298279;0.528015;0.541321;0.582336
1432030112998170;-0.305908;0.526367;0.540344;0.58075
1432030113021188;-0.311096;0.526917;0.538025;0.579651
1432030113036275;-0.316467;0.527466;0.536072;0.578064
1432030113058300;-0.322388;0.527649;0.534729;0.575928
1432030113081337;-0.327454;0.528625;0.532715;0.573975
1432030113096318;-0.332031;0.529785;0.530762;0.572083
1432030113118335;-0.336792;0.530762;0.529114;0.569946
1432030113141379;-0.341614;0.531433;0.527954;0.567444
1432030113162425;-0.347168;0.531433;0.527588;0.564453
1432030113178383;-0.353394;0.530823;0.527771;0.561035
1432030113201422;-0.359985;0.529602;0.528015;0.557739
1432030113222464;-0.366516;0.528442;0.527954;0.554565
1432030113238433;-0.372925;0.528015;0.526794;0.55188
1432030113261434;-0.3797;0.527527;0.524902;0.549561
1432030113282506;-0.387329;0.527893;0.521912;0.546631
1432030113298466;-0.394531;0.530334;0.518127;0.542725
1432030113321486;-0.398193;0.531128;0.518921;0.538513
1432030113342548;-0.40155;0.530579;0.521912;0.53363
1432030113365540;-0.402832;0.53125;0.524292;0.529724
1432030113381520;-0.403748;0.532166;0.52594;0.526428
1432030113402591;-0.403748;0.533569;0.5271;0.523804
1432030113418551;-0.404541;0.534912;0.528015;0.520874
1432030113448598;-0.406067;0.535461;0.529663;0.517456
1432030113462634;-0.408508;0.535034;0.531921;0.513672
1432030113478587;-0.410278;0.534851;0.533508;0.510803
1432030113501719;-0.410583;0.535645;0.534546;0.508606
1432030113522790;-0.410583;0.536072;0.536316;0.506287
1432030113538739;-0.410706;0.535828;0.538574;0.504089
1432030113561783;-0.411438;0.53479;0.541199;0.50177
1432030113582829;-0.41217;0.533691;0.543518;0.499817
1432030113598781;-0.412292;0.532959;0.545044;0.49884
1432030113621826;-0.411316;0.533325;0.545898;0.498291
1432030113642870;-0.410095;0.533936;0.546692;0.497803
1432030113657880;-0.409119;0.534607;0.547424;0.49707
1432030113681868;-0.408691;0.534912;0.548218;0.496216
1432030113694848;-0.408875;0.534607;0.549194;0.495239
1432030113717921;-0.409241;0.53418;0.549927;0.494629
1432030113732002;-0.409973;0.53363;0.550232;0.494263
1432030113754019;-0.410339;0.533691;0.549866;0.494324
1432030113778007;-0.410583;0.534302;0.549194;0.494263
1432030113792043;-0.410828;0.534851;0.54834;0.494324
1432030113814059;-0.411133;0.535828;0.546936;0.494629
1432030113838051;-0.411316;0.537231;0.545044;0.495056
1432030113852038;-0.411865;0.538513;0.543152;0.4953
1432030113883110;-0.412781;0.539368;0.541565;0.4953
1432030113898091;-0.414246;0.539612;0.540344;0.495117
1432030113912204;-0.41571;0.539734;0.539246;0.495056
1432030113934441;-0.416443;0.539978;0.538208;0.495239
1432030113957457;-0.416382;0.540955;0.537048;0.495544
1432030113972440;-0.415466;0.54248;0.53595;0.495789
1432030113994486;-0.414429;0.543945;0.535645;0.495422
1432030114017499;-0.413513;0.544922;0.536133;0.494507
1432030114031509;-0.412598;0.545715;0.536804;0.493713
1432030114062720;-0.411804;0.546326;0.537598;0.492798
1432030114077759;-0.411255;0.546814;0.537964;0.492371
1432030114091769;-0.410583;0.547302;0.538086;0.492249
1432030114114766;-0.409973;0.547852;0.537964;0.492249
1432030114137802;-0.409729;0.548096;0.537903;0.492249
1432030114151790;-0.409912;0.548035;0.537781;0.49231
1432030114174801;-0.409912;0.548157;0.537476;0.492493
1432030114197844;-0.410095;0.548401;0.53717;0.492493
1432030114211960;-0.410522;0.54834;0.537292;0.492004
1432030114233925;-0.411316;0.547852;0.537659;0.491455
1432030114257965;-0.411926;0.547241;0.538025;0.491272
1432030114272004;-0.41217;0.546875;0.538208;0.49115
1432030114293989;-0.412292;0.546692;0.538574;0.490906
1432030114318012;-0.412292;0.546692;0.538574;0.490906
1432030114332047;-0.412109;0.546814;0.538757;0.490723
1432030114354034;-0.411804;0.547119;0.538757;0.490662
1432030114378051;-0.411804;0.547119;0.538757;0.490601
1432030114392087;-0.411865;0.546936;0.539063;0.490417
1432030114414102;-0.412231;0.546387;0.539673;0.490112
1432030114438093;-0.412659;0.545715;0.5401;0.48999
1432030114452102;-0.413025;0.545288;0.540283;0.48999
1432030114474146;-0.413086;0.545105;0.540405;0.490051
1432030114498136;-0.413147;0.544739;0.540588;0.490112
1432030114512157;-0.413574;0.544189;0.540833;0.490173
1432030114534188;-0.414001;0.543518;0.541077;0.490295
1432030114557207;-0.41449;0.542603;0.541504;0.490417
1432030114572216;-0.415161;0.541565;0.54187;0.490601
1432030114603239;-0.415588;0.54071;0.542053;0.490967
1432030114617248;-0.415588;0.540222;0.542175;0.491333
1432030114632255;-0.415527;0.539795;0.542419;0.491638
1432030114654275;-0.415771;0.539185;0.542725;0.49176
1432030114677289;-0.415894;0.538452;0.543152;0.491882
1432030114692289;-0.415833;0.538025;0.543457;0.492188
1432030114714316;-0.415771;0.537659;0.543518;0.492493
1432030114737334;-0.415649;0.537415;0.54364;0.492737
